order_id,customer_id,order_date,total_amount
2890,371,2024-06-07,1482
2891,315,2024-09-30,5123
2892,451,2024-08-10,3736
2893,216,2024-12-11,1372
2894,433,2024-02-02,4007
2895,449,2024-08-31,6430
2896,100,2024-11-30,7682
2897,273,2024-09-16,4410
2898,376,2024-08-13,1047
2899,104,2024-05-20,5557
2900,409,2024-09-11,8491
2901,11,2024-04-01,2172
2902,472,2024-11-11,3502
2903,174,2024-03-31,1955
2904,480,2024-05-15,2865
2905,58,2024-01-26,4219
2906,251,2024-04-15,4410
2907,54,2024-09-21,5156
2908,147,2024-03-19,3011
2909,96,2024-07-10,790
2910,285,2024-03-30,3348
2911,182,2024-08-28,4059
2912,272,2024-04-28,334
2913,352,2024-03-02,970
2914,141,2024-03-24,871
2915,492,2024-03-26,8412
2916,420,2024-05-13,4522
2917,358,2024-01-18,3169
2918,240,2024-10-26,2585
2919,494,2024-06-07,1016
2920,113,2024-05-25,244
2921,304,2024-08-16,2845
2922,79,2024-02-20,205
2923,206,2024-04-10,4157
2924,324,2024-09-09,3491
2925,429,2024-06-11,5135
2926,141,2024-09-06,4736
2927,424,2024-07-08,660
2928,237,2024-02-05,4446
2929,74,2024-12-27,4587
2930,55,2024-12-25,1367
2931,227,2024-11-04,139
2932,115,2024-12-16,4323
2933,460,2024-11-11,1382
2934,20,2024-04-16,5530
2935,80,2024-07-11,2427
2936,483,2024-07-05,4958
2937,30,2025-01-05,1980
2938,390,2024-07-28,1765
2939,114,2024-07-03,2685
2940,419,2024-11-01,6587
2941,305,2024-10-24,3268
2942,407,2024-06-12,2242
2943,315,2024-09-12,228
2944,20,2024-02-23,429
2945,97,2024-12-22,4554
2946,30,2024-09-22,3538
2947,188,2024-04-01,189
2948,169,2024-10-26,4301
2949,257,2024-08-23,5368
2950,373,2024-12-04,3079
2951,27,2024-06-02,4275
2952,314,2024-06-22,4829
2953,156,2024-07-17,4006
2954,89,2024-10-05,204
2955,218,2024-07-09,4337
2956,11,2024-10-17,3284
2957,246,2024-05-19,3491
2958,83,2024-09-14,3794
2959,300,2024-01-17,989
2960,384,2024-12-31,4326
2961,40,2024-11-16,4495
2962,52,2024-10-20,5643
2963,388,2025-01-04,3865
2964,299,2024-03-25,3991
2965,98,2024-08-08,299
2966,202,2024-11-27,4425
2967,161,2024-07-09,2349
2968,65,2024-08-03,5056
2969,296,2024-11-03,2651
2970,121,2024-07-15,3534
2971,205,2024-08-13,728
2972,211,2024-12-17,1480
2973,79,2024-12-08,2377
2974,348,2024-11-06,2775
2975,271,2024-02-14,1368
2976,17,2024-12-26,1427
2977,357,2024-07-21,3022
2978,21,2024-01-29,2459
2979,310,2024-09-21,1075
2980,193,2024-10-11,3080
2981,199,2024-11-06,4770
2982,457,2024-10-05,7546
2983,18,2024-09-26,2132
2984,235,2024-07-16,7037
2985,408,2024-08-31,4331
2986,127,2024-03-25,3980
2987,9,2024-05-14,6268
2988,23,2024-05-29,4708
2989,73,2024-05-17,5445
2990,63,2024-02-29,7938
2991,477,2024-06-15,4596
2992,345,2024-09-11,5181
2993,465,2024-11-27,1376
2994,421,2024-08-26,3057
2995,41,2024-12-12,7599
2996,172,2024-02-08,5415
2997,79,2024-01-23,1239
2998,432,2024-06-10,2598
2999,94,2024-05-04,1418
3000,448,2024-03-31,4250
