order_id,product_id,quantity,price_per_unit,order_item_id,order_id_order_item_id
2291,152,3,393,4,22914
2291,159,1,180,5,22915
2292,16,1,743,1,22921
2292,17,2,694,2,22922
2292,30,3,888,3,22923
2292,54,2,424,4,22924
2292,128,3,712,5,22925
2293,32,2,860,1,22931
2293,44,1,67,2,22932
2294,48,1,52,1,22941
2294,72,2,714,2,22942
2294,130,1,907,3,22943
2294,196,3,884,4,22944
2295,47,2,375,1,22951
2295,88,1,719,2,22952
2295,102,3,74,3,22953
2296,139,3,272,1,22961
2296,171,2,198,2,22962
2297,4,3,872,1,22971
2297,32,2,133,2,22972
2297,51,2,237,3,22973
2297,186,1,944,4,22974
2298,24,3,359,1,22981
2298,32,2,779,2,22982
2298,83,1,532,3,22983
2298,87,3,285,4,22984
2298,134,3,836,5,22985
2299,90,3,277,1,22991
2299,94,3,214,2,22992
2299,117,2,201,3,22993
2299,186,2,487,4,22994
2300,20,3,859,1,23001
2300,92,2,283,2,23002
2300,141,3,903,3,23003
2301,22,1,334,1,23011
2301,102,2,570,2,23012
2301,102,3,857,3,23013
2301,172,1,728,4,23014
2302,48,2,480,1,23021
2302,50,3,877,2,23022
2302,142,1,286,3,23023
2302,153,1,469,4,23024
2302,157,3,568,5,23025
2303,10,3,902,1,23031
2303,43,2,345,2,23032
2303,60,3,63,3,23033
2303,193,3,666,4,23034
2304,40,1,818,1,23041
2304,79,3,721,2,23042
2304,180,2,481,3,23043
2305,17,1,317,1,23051
2305,54,1,883,2,23052
2305,183,2,933,3,23053
2306,83,1,939,1,23061
2306,119,2,287,2,23062
2306,150,1,839,3,23063
2306,184,1,70,4,23064
2307,33,2,185,1,23071
2307,181,2,819,2,23072
2308,170,1,321,1,23081
2308,184,1,761,2,23082
2309,127,3,764,1,23091
2309,165,1,757,2,23092
2309,176,2,157,3,23093
2310,159,1,96,1,23101
2311,131,3,57,1,23111
2311,149,3,331,2,23112
2311,196,2,184,3,23113
2312,11,1,572,1,23121
2312,131,2,800,2,23122
2312,139,1,487,3,23123
2312,145,1,115,4,23124
2313,96,1,428,1,23131
2314,117,2,232,1,23141
2315,64,3,306,1,23151
2316,63,2,171,1,23161
2316,182,1,309,2,23162
2317,63,3,533,1,23171
2317,76,2,758,2,23172
2318,30,3,620,1,23181
2318,40,3,475,2,23182
2319,11,1,94,1,23191
2319,133,1,481,2,23192
2319,148,2,440,3,23193
2320,20,3,703,1,23201
2320,99,1,432,2,23202
2320,169,2,871,3,23203
2321,20,1,810,1,23211
2322,98,3,119,1,23221
2323,31,1,64,1,23231
2323,63,1,478,2,23232
2323,116,2,232,3,23233
2323,131,3,522,4,23234
2324,154,1,406,1,23241
2325,42,2,109,1,23251
2326,182,2,843,1,23261
2327,20,2,725,1,23271
2328,32,2,464,1,23281
2328,78,2,897,2,23282
2328,189,3,954,3,23283
2328,190,2,792,4,23284
2328,193,3,832,5,23285
2329,6,2,772,1,23291
2329,95,3,69,2,23292
2330,50,2,110,1,23301
2330,110,1,767,2,23302
2331,128,2,503,1,23311
2332,104,2,675,1,23321
2332,110,2,716,2,23322
2332,199,1,792,3,23323
2333,30,2,559,1,23331
2333,58,2,437,2,23332
2333,144,3,356,3,23333
2333,148,3,296,4,23334
2334,113,2,635,1,23341
2335,58,2,849,1,23351
2335,61,1,709,2,23352
2335,109,2,118,3,23353
2335,145,1,770,4,23354
2336,55,2,775,1,23361
2336,62,2,647,2,23362
2336,152,1,796,3,23363
2336,166,1,232,4,23364
2337,83,2,375,1,23371
2337,106,2,121,2,23372
2337,135,2,317,3,23373
2338,113,3,871,1,23381
2339,7,3,481,1,23391
2339,66,1,104,2,23392
2340,28,2,853,1,23401
2340,68,2,143,2,23402
2340,118,1,988,3,23403
2340,159,2,928,4,23404
2340,181,1,580,5,23405
2341,128,2,969,1,23411
2342,54,3,746,1,23421
2342,64,3,873,2,23422
2342,143,3,319,3,23423
2343,15,1,565,1,23431
2343,77,1,609,2,23432
2343,138,1,720,3,23433
2343,169,1,935,4,23434
2343,192,2,697,5,23435
2344,85,1,683,1,23441
2344,98,2,508,2,23442
2344,192,3,437,3,23443
2345,10,3,416,1,23451
2345,35,2,778,2,23452
2345,73,1,881,3,23453
2345,148,1,338,4,23454
2345,199,1,491,5,23455
2346,122,1,542,1,23461
2346,134,2,764,2,23462
2346,158,1,912,3,23463
2346,191,3,824,4,23464
2347,29,1,973,1,23471
2347,158,1,315,2,23472
2348,18,2,298,1,23481
2348,29,3,863,2,23482
2348,90,1,969,3,23483
2348,97,1,453,4,23484
2348,130,1,584,5,23485
2349,91,1,574,1,23491
2349,103,2,498,2,23492
2349,143,1,545,3,23493
2349,175,2,234,4,23494
2350,20,1,565,1,23501
2350,124,3,188,2,23502
2350,129,3,834,3,23503
2350,175,3,140,4,23504
2351,44,2,584,1,23511
2352,36,2,778,1,23521
2352,65,2,450,2,23522
2352,158,1,806,3,23523
2353,43,3,788,1,23531
2353,55,1,130,2,23532
2354,2,2,945,1,23541
2354,43,1,71,2,23542
2354,50,2,844,3,23543
2354,80,3,950,4,23544
2354,200,3,629,5,23545
2355,140,2,923,1,23551
2355,146,1,291,2,23552
2355,161,3,138,3,23553
2356,30,1,598,1,23561
2356,31,1,53,2,23562
2356,69,3,881,3,23563
2357,89,3,477,1,23571
2358,76,2,479,1,23581
2358,126,3,534,2,23582
2358,148,3,183,3,23583
2359,73,3,992,1,23591
2359,199,2,735,2,23592
2360,74,2,741,1,23601
2360,124,3,492,2,23602
2360,149,2,89,3,23603
2361,30,3,894,1,23611
2361,176,1,780,2,23612
2362,36,2,253,1,23621
2362,60,1,828,2,23622
2362,142,2,403,3,23623
2362,200,1,315,4,23624
2363,2,3,302,1,23631
2363,156,3,559,2,23632
2363,156,3,777,3,23633
2363,175,1,521,4,23634
2364,67,3,717,1,23641
2364,84,1,869,2,23642
2364,94,3,903,3,23643
2364,158,1,181,4,23644
2364,172,2,78,5,23645
2365,62,3,515,1,23651
2365,166,2,197,2,23652
2365,187,3,454,3,23653
2366,84,1,378,1,23661
2367,140,3,148,1,23671
2367,144,1,643,2,23672
2368,6,2,767,1,23681
2369,13,3,654,1,23691
2369,65,3,419,2,23692
2369,96,3,162,3,23693
2369,130,2,821,4,23694
2370,21,3,604,1,23701
2370,27,3,467,2,23702
2370,35,1,908,3,23703
2370,94,1,488,4,23704
2370,103,1,809,5,23705
2371,53,2,141,1,23711
2371,158,1,931,2,23712
2371,158,2,517,3,23713
2372,2,2,680,1,23721
2372,80,1,439,2,23722
2372,113,1,450,3,23723
2372,155,2,862,4,23724
2372,192,3,554,5,23725
2373,68,3,142,1,23731
2373,81,1,664,2,23732
2374,40,1,619,1,23741
2375,38,2,821,1,23751
2375,166,1,385,2,23752
2376,31,3,340,1,23761
2376,67,2,589,2,23762
2376,122,1,321,3,23763
2376,130,2,377,4,23764
2376,178,2,741,5,23765
2377,41,3,300,1,23771
2377,43,2,380,2,23772
2377,107,1,462,3,23773
2377,156,3,318,4,23774
2378,4,2,838,1,23781
2378,88,1,729,2,23782
2378,99,1,206,3,23783
2378,198,1,996,4,23784
2379,23,2,236,1,23791
2379,121,2,925,2,23792
2379,193,2,587,3,23793
2380,29,1,510,1,23801
2380,94,2,701,2,23802
2380,95,2,69,3,23803
2380,154,3,992,4,23804
2380,167,1,859,5,23805
2381,63,1,942,1,23811
2381,93,3,112,2,23812
2381,121,1,786,3,23813
2382,30,3,372,1,23821
2383,18,3,742,1,23831
2383,146,3,502,2,23832
2383,172,1,666,3,23833
2383,182,1,927,4,23834
2384,155,1,367,1,23841
2384,169,1,986,2,23842
2384,171,3,92,3,23843
2384,191,1,768,4,23844
2385,180,1,357,1,23851
2385,184,1,138,2,23852
2386,83,1,845,1,23861
2386,97,2,878,2,23862
2387,36,1,370,1,23871
2387,152,3,168,2,23872
2388,139,1,874,1,23881
2389,96,3,433,1,23891
2390,153,1,166,1,23901
2390,187,3,792,2,23902
2391,87,3,434,1,23911
2391,170,1,581,2,23912
2392,68,1,698,1,23921
2393,2,3,265,1,23931
2393,23,2,451,2,23932
2393,114,2,987,3,23933
2393,154,3,747,4,23934
2393,169,2,897,5,23935
2394,22,3,586,1,23941
2394,26,1,401,2,23942
2394,101,2,775,3,23943
2394,169,1,825,4,23944
2394,183,2,230,5,23945
2395,21,1,338,1,23951
2395,49,1,222,2,23952
2395,102,1,246,3,23953
2395,168,1,485,4,23954
2395,186,2,735,5,23955
2396,27,2,647,1,23961
2396,86,1,50,2,23962
2396,142,3,690,3,23963
2396,178,2,519,4,23964
2396,193,3,68,5,23965
2397,38,1,268,1,23971
2397,46,2,544,2,23972
2398,52,1,307,1,23981
2398,79,2,377,2,23982
2398,159,1,572,3,23983
2399,10,1,753,1,23991
2399,53,3,213,2,23992
2399,84,2,645,3,23993
2399,134,3,673,4,23994
2400,35,1,925,1,24001
2401,124,1,550,1,24011
2401,143,3,910,2,24012
2402,79,1,640,1,24021
2402,137,2,966,2,24022
2403,61,1,252,1,24031
2403,93,2,279,2,24032
2403,185,1,930,3,24033
2404,43,1,639,1,24041
2404,106,3,837,2,24042
2404,135,2,884,3,24043
2405,26,1,490,1,24051
2406,45,1,254,1,24061
2406,68,1,782,2,24062
2406,129,2,925,3,24063
2406,197,2,384,4,24064
2407,41,2,960,1,24071
2408,122,2,400,1,24081
2408,124,2,320,2,24082
2408,129,1,525,3,24083
2408,173,2,482,4,24084
2409,81,3,266,1,24091
2409,111,2,712,2,24092
2409,131,3,949,3,24093
2409,182,1,144,4,24094
2410,64,3,523,1,24101
2410,130,1,336,2,24102
2411,65,2,531,1,24111
2411,143,3,303,2,24112
2411,154,1,489,3,24113
2411,167,2,399,4,24114
2411,200,3,315,5,24115
2412,68,2,353,1,24121
2412,73,2,166,2,24122
2412,135,2,862,3,24123
2412,144,2,557,4,24124
2413,13,2,694,1,24131
2413,38,1,226,2,24132
2413,124,2,791,3,24133
2413,170,2,214,4,24134
2414,54,2,630,1,24141
2414,154,2,341,2,24142
2414,195,3,618,3,24143
2415,2,3,629,1,24151
2415,25,1,309,2,24152
2415,99,2,365,3,24153
2415,99,2,811,4,24154
2415,128,3,535,5,24155
2416,133,3,253,1,24161
2417,50,1,341,1,24171
2417,65,2,432,2,24172
2417,139,1,262,3,24173
2417,190,3,409,4,24174
2417,200,3,502,5,24175
2418,31,2,471,1,24181
2418,53,3,956,2,24182
2418,149,3,218,3,24183
2419,26,1,206,1,24191
2419,147,3,904,2,24192
2419,156,3,970,3,24193
2419,156,2,272,4,24194
2420,1,1,447,1,24201
2420,11,2,806,2,24202
2420,30,1,800,3,24203
2420,100,3,654,4,24204
2420,120,2,554,5,24205
2421,52,3,807,1,24211
2421,124,3,790,2,24212
2422,79,2,276,1,24221
2422,94,1,374,2,24222
2423,37,2,508,1,24231
2424,88,3,352,1,24241
2424,166,2,198,2,24242
2425,44,3,674,1,24251
2425,109,3,307,2,24252
2425,139,2,844,3,24253
2425,190,3,789,4,24254
2425,197,2,197,5,24255
2426,165,2,968,1,24261
2427,57,3,594,1,24271
2428,25,1,274,1,24281
2428,117,1,354,2,24282
2429,11,1,616,1,24291
2429,67,3,662,2,24292
2429,155,1,446,3,24293
2430,3,3,800,1,24301
2430,113,2,342,2,24302
2430,178,3,390,3,24303
2431,65,1,723,1,24311
2431,76,2,710,2,24312
2431,82,2,525,3,24313
2431,174,3,505,4,24314
2432,34,2,526,1,24321
2433,9,1,918,1,24331
2433,14,2,370,2,24332
2433,36,3,527,3,24333
2433,113,3,222,4,24334
2433,150,1,352,5,24335
2434,28,3,793,1,24341
2434,149,3,367,2,24342
2434,161,2,893,3,24343
2435,61,2,112,1,24351
2435,61,3,956,2,24352
2435,99,3,931,3,24353
2436,24,2,235,1,24361
2436,75,1,328,2,24362
2436,129,2,559,3,24363
2437,77,3,824,1,24371
2438,125,3,208,1,24381
2438,154,3,143,2,24382
2438,184,1,243,3,24383
2439,65,2,663,1,24391
2440,148,3,490,1,24401
2440,177,1,805,2,24402
2441,32,1,633,1,24411
2441,48,1,178,2,24412
2441,48,2,783,3,24413
2441,147,3,700,4,24414
2441,170,2,638,5,24415
2442,159,2,374,1,24421
2442,180,2,677,2,24422
2443,133,2,214,1,24431
2443,162,3,922,2,24432
2443,173,1,158,3,24433
2443,184,1,769,4,24434
2444,197,3,613,1,24441
2445,11,3,835,1,24451
2445,28,2,527,2,24452
2445,71,3,822,3,24453
2445,82,1,218,4,24454
2446,5,3,443,1,24461
2446,138,2,752,2,24462
2447,120,3,217,1,24471
2448,91,1,824,1,24481
2449,22,1,567,1,24491
2449,184,1,105,2,24492
2450,124,1,317,1,24501
2450,171,2,774,2,24502
2451,107,3,997,1,24511
2451,131,2,826,2,24512
2452,29,1,607,1,24521
2452,88,1,214,2,24522
2452,133,3,149,3,24523
2452,189,3,512,4,24524
2453,51,2,331,1,24531
2453,177,3,122,2,24532
2454,18,3,199,1,24541
2454,31,3,737,2,24542
2454,52,3,920,3,24543
2454,180,1,184,4,24544
2454,186,2,843,5,24545
2455,50,1,669,1,24551
2455,113,1,755,2,24552
2456,175,3,251,1,24561
2457,157,2,937,1,24571
2458,18,3,126,1,24581
2458,97,1,744,2,24582
2458,130,2,537,3,24583
2458,166,3,671,4,24584
2458,185,2,939,5,24585
2459,20,3,895,1,24591
2459,50,2,279,2,24592
2459,105,1,770,3,24593
2459,195,3,196,4,24594
2459,198,1,488,5,24595
2460,32,1,915,1,24601
2460,38,1,51,2,24602
2460,163,2,757,3,24603
2460,174,1,444,4,24604
2460,188,1,302,5,24605
2461,53,3,405,1,24611
2462,4,1,733,1,24621
2462,27,2,449,2,24622
2462,97,1,375,3,24623
2463,48,3,351,1,24631
2463,73,3,227,2,24632
2463,100,1,280,3,24633
2463,109,3,246,4,24634
2464,12,3,947,1,24641
2464,59,2,751,2,24642
2464,91,1,956,3,24643
2464,182,1,175,4,24644
2465,33,3,629,1,24651
2465,82,2,312,2,24652
2465,92,3,961,3,24653
2465,193,3,199,4,24654
2466,18,1,218,1,24661
2466,88,1,794,2,24662
2466,183,1,857,3,24663
2467,185,3,983,1,24671
2468,8,3,132,1,24681
2468,119,1,69,2,24682
2469,92,1,467,1,24691
2469,190,3,599,2,24692
2470,43,1,528,1,24701
2470,99,2,781,2,24702
2470,168,2,428,3,24703
2470,184,2,274,4,24704
2471,4,3,92,1,24711
2471,124,1,696,2,24712
2471,124,1,538,3,24713
2471,163,2,469,4,24714
2472,29,2,94,1,24721
2472,46,2,886,2,24722
2472,67,1,235,3,24723
2472,124,1,307,4,24724
2472,148,2,202,5,24725
2473,70,1,248,1,24731
2473,80,2,829,2,24732
2473,190,2,204,3,24733
2474,150,1,289,1,24741
2475,79,2,399,1,24751
2475,79,1,126,2,24752
2475,99,1,807,3,24753
2475,101,2,485,4,24754
2476,16,2,479,1,24761
2476,38,2,98,2,24762
2476,165,2,883,3,24763
2476,186,2,852,4,24764
2476,187,2,435,5,24765
2477,62,3,877,1,24771
2477,142,3,194,2,24772
2477,179,1,98,3,24773
2478,70,2,344,1,24781
2478,71,2,62,2,24782
2478,102,3,527,3,24783
2478,118,3,556,4,24784
2479,4,3,841,1,24791
2479,34,3,421,2,24792
2479,133,3,454,3,24793
2479,155,1,378,4,24794
2479,182,1,995,5,24795
2480,73,3,70,1,24801
2480,77,3,98,2,24802
2480,141,3,68,3,24803
2481,36,3,519,1,24811
2481,133,1,590,2,24812
2481,146,3,915,3,24813
2482,27,3,789,1,24821
2482,60,3,241,2,24822
2483,93,2,733,1,24831
2483,100,1,726,2,24832
2483,117,1,387,3,24833
2483,164,1,158,4,24834
2483,167,3,394,5,24835
2484,27,2,334,1,24841
2484,85,2,292,2,24842
2484,102,3,343,3,24843
2484,177,1,449,4,24844
2484,186,2,744,5,24845
2485,99,3,520,1,24851
2486,20,3,882,1,24861
2486,26,2,474,2,24862
2486,189,3,316,3,24863
2487,39,2,200,1,24871
2487,62,2,749,2,24872
2487,171,1,150,3,24873
2487,179,1,518,4,24874
2488,19,3,186,1,24881
2488,97,1,362,2,24882
2488,151,1,626,3,24883
2489,31,3,462,1,24891
2489,116,3,840,2,24892
2489,194,1,742,3,24893
2490,28,1,98,1,24901
2490,51,2,775,2,24902
2490,69,1,271,3,24903
2490,77,3,930,4,24904
2490,164,1,521,5,24905
2491,174,1,429,1,24911
2491,200,1,391,2,24912
2492,115,2,229,1,24921
2492,157,2,508,2,24922
2492,164,1,553,3,24923
2492,180,3,67,4,24924
2492,190,1,959,5,24925
2493,89,3,426,1,24931
2494,116,3,211,1,24941
2494,180,2,636,2,24942
2495,11,2,522,1,24951
2496,94,1,742,1,24961
2496,127,2,115,2,24962
2497,29,2,929,1,24971
2497,97,2,464,2,24972
2498,179,2,649,1,24981
2499,38,2,733,1,24991
2499,97,3,643,2,24992
2499,143,2,307,3,24993
2499,170,1,292,4,24994
2499,172,1,697,5,24995
2500,18,2,277,1,25001
2500,135,1,68,2,25002
2500,169,3,845,3,25003
2501,91,1,169,1,25011
2501,144,1,243,2,25012
2502,164,2,290,1,25021
2503,41,1,635,1,25031
2503,98,2,914,2,25032
2503,104,2,909,3,25033
2503,145,1,688,4,25034
2504,45,1,528,1,25041
2504,49,2,107,2,25042
2505,8,1,587,1,25051
2505,14,3,415,2,25052
2505,159,2,449,3,25053
2505,190,2,921,4,25054
2506,108,2,355,1,25061
2506,140,3,855,2,25062
2507,3,1,556,1,25071
2507,41,3,823,2,25072
2507,42,2,307,3,25073
2507,133,1,658,4,25074
2508,65,1,417,1,25081
2508,76,1,812,2,25082
2509,171,2,669,1,25091
2510,132,1,866,1,25101
2510,145,2,194,2,25102
2511,47,2,915,1,25111
2511,186,2,552,2,25112
2512,1,3,156,1,25121
2512,73,2,283,2,25122
2512,129,2,901,3,25123
2512,145,1,541,4,25124
2512,158,2,360,5,25125
2513,57,3,130,1,25131
2513,99,1,470,2,25132
2513,125,3,543,3,25133
2514,49,1,954,1,25141
2515,79,3,431,1,25151
2515,160,1,195,2,25152
2516,21,3,860,1,25161
2516,67,3,641,2,25162
2516,72,2,233,3,25163
2516,163,3,699,4,25164
2516,164,1,720,5,25165
2517,36,2,106,1,25171
2517,88,3,257,2,25172
2517,176,2,626,3,25173
2518,65,3,112,1,25181
2518,66,1,148,2,25182
2518,79,2,821,3,25183
2518,102,2,620,4,25184
2518,173,2,513,5,25185
2519,47,3,899,1,25191
2519,53,2,823,2,25192
2519,197,2,795,3,25193
2520,125,1,931,1,25201
2521,178,1,71,1,25211
2522,117,3,269,1,25221
2522,168,2,362,2,25222
2522,178,2,190,3,25223
2522,196,2,865,4,25224
2523,22,2,323,1,25231
2523,55,2,809,2,25232
2523,68,3,380,3,25233
2524,27,1,230,1,25241
2524,55,1,539,2,25242
2524,143,3,862,3,25243
2524,162,3,607,4,25244
2525,96,2,108,1,25251
2525,128,1,432,2,25252
2525,185,2,572,3,25253
2526,200,2,732,1,25261
2527,99,2,747,1,25271
2527,166,3,680,2,25272
2528,20,2,954,1,25281
2528,26,1,465,2,25282
2528,120,2,113,3,25283
2528,138,3,665,4,25284
2528,146,1,906,5,25285
2529,46,3,416,1,25291
2529,142,2,625,2,25292
2529,158,1,620,3,25293
2529,164,2,441,4,25294
2529,199,1,940,5,25295
2530,39,2,666,1,25301
2530,137,2,147,2,25302
2530,190,2,539,3,25303
2531,49,1,302,1,25311
2531,197,2,95,2,25312
2532,49,1,240,1,25321
2532,69,1,257,2,25322
2532,192,2,542,3,25323
2533,1,3,784,1,25331
2533,66,2,959,2,25332
2533,141,1,159,3,25333
2533,170,1,263,4,25334
2533,180,1,388,5,25335
2534,80,2,583,1,25341
2534,154,1,291,2,25342
2534,180,2,253,3,25343
2535,153,1,553,1,25351
2536,6,1,91,1,25361
2536,22,1,354,2,25362
2536,91,1,969,3,25363
2536,100,2,914,4,25364
2536,180,2,303,5,25365
2537,32,3,61,1,25371
2537,61,1,137,2,25372
2537,63,2,225,3,25373
2537,191,2,231,4,25374
2538,19,1,193,1,25381
2538,25,2,351,2,25382
2538,155,1,643,3,25383
2539,35,3,192,1,25391
2539,50,3,995,2,25392
2539,188,2,965,3,25393
2540,16,3,784,1,25401
2540,152,2,117,2,25402
2541,21,3,752,1,25411
2541,51,3,295,2,25412
2541,100,3,702,3,25413
2541,154,2,431,4,25414
2542,164,2,645,1,25421
2542,200,2,893,2,25422
2543,6,1,194,1,25431
2543,11,1,449,2,25432
2543,63,3,193,3,25433
2543,184,1,945,4,25434
2544,9,3,432,1,25441
2545,19,3,380,1,25451
2545,65,1,866,2,25452
2545,66,1,346,3,25453
2545,67,2,821,4,25454
2545,133,3,724,5,25455
2546,60,3,379,1,25461
2546,69,1,886,2,25462
2546,126,2,966,3,25463
2546,132,1,449,4,25464
2546,175,2,416,5,25465
2547,5,2,696,1,25471
2547,40,3,59,2,25472
2548,80,1,116,1,25481
2549,108,1,515,1,25491
2550,26,1,920,1,25501
2550,183,1,200,2,25502
2551,111,1,351,1,25511
2552,132,1,949,1,25521
2553,42,2,283,1,25531
2553,81,2,730,2,25532
2553,187,2,904,3,25533
2554,87,3,907,1,25541
2554,108,1,588,2,25542
2554,111,3,370,3,25543
2554,136,2,206,4,25544
2555,8,3,947,1,25551
2555,76,1,76,2,25552
2555,107,2,626,3,25553
2555,148,1,171,4,25554
2556,58,3,990,1,25561
2556,72,3,852,2,25562
2556,137,2,351,3,25563
2556,196,3,938,4,25564
2557,124,1,972,1,25571
2557,128,1,512,2,25572
2557,186,1,64,3,25573
2558,48,3,260,1,25581
2558,56,1,250,2,25582
2558,170,3,228,3,25583
2559,24,3,659,1,25591
2560,176,1,552,1,25601
2560,183,1,738,2,25602
2560,183,2,528,3,25603
2561,119,1,908,1,25611
2562,12,3,873,1,25621
2562,78,1,840,2,25622
2562,197,2,715,3,25623
2563,60,2,686,1,25631
2563,82,1,857,2,25632
2564,10,2,237,1,25641
2564,41,2,89,2,25642
2564,188,1,143,3,25643
2565,15,2,599,1,25651
2565,52,3,53,2,25652
2566,135,1,139,1,25661
2567,40,2,910,1,25671
2568,1,3,557,1,25681
2568,35,3,122,2,25682
2568,81,1,930,3,25683
2569,22,2,768,1,25691
2569,72,1,408,2,25692
2570,57,2,710,1,25701
2570,87,3,641,2,25702
2570,115,2,269,3,25703
2571,10,2,979,1,25711
2571,96,2,395,2,25712
2572,7,2,56,1,25721
2572,75,1,754,2,25722
2572,171,3,107,3,25723
2573,23,2,823,1,25731
2573,25,2,100,2,25732
2573,48,3,526,3,25733
2573,105,2,587,4,25734
2574,7,1,748,1,25741
2574,63,3,251,2,25742
2574,76,1,631,3,25743
2574,121,3,393,4,25744
2574,186,1,403,5,25745
2575,98,3,388,1,25751
2576,23,3,756,1,25761
2576,60,2,599,2,25762
2576,60,2,328,3,25763
2576,90,3,850,4,25764
2576,147,1,264,5,25765
2577,27,1,977,1,25771
2577,80,3,223,2,25772
2578,44,1,450,1,25781
2578,63,3,933,2,25782
2578,186,2,286,3,25783
2579,5,3,517,1,25791
2579,37,2,167,2,25792
2579,182,1,354,3,25793
2580,53,1,751,1,25801
2581,43,2,781,1,25811
2581,157,1,483,2,25812
2581,181,2,577,3,25813
2582,86,2,794,1,25821
2582,99,2,55,2,25822
2582,154,2,204,3,25823
2583,68,3,90,1,25831
2583,73,3,312,2,25832
2584,65,1,588,1,25841
2584,161,2,251,2,25842
2585,180,3,803,1,25851
2586,19,2,996,1,25861
2586,83,2,429,2,25862
2586,174,2,137,3,25863
2587,86,2,994,1,25871
2588,90,2,398,1,25881
2588,119,2,759,2,25882
2588,147,3,358,3,25883
2588,157,1,603,4,25884
2589,131,1,405,1,25891
2590,200,3,219,1,25901
2591,4,3,529,1,25911
2591,77,2,806,2,25912
2591,97,1,849,3,25913
2591,139,3,931,4,25914
2592,3,3,851,1,25921
2593,3,2,586,1,25931
2593,50,1,82,2,25932
2594,92,3,852,1,25941
2594,133,3,352,2,25942
2594,149,3,992,3,25943
2594,159,3,990,4,25944
2595,1,3,976,1,25951
2596,121,1,897,1,25961
2596,125,1,453,2,25962
2597,25,3,595,1,25971
2597,74,1,634,2,25972
2597,118,1,176,3,25973
2597,149,2,677,4,25974
2597,153,3,566,5,25975
2598,36,1,198,1,25981
2598,126,1,796,2,25982
2599,36,2,298,1,25991
2599,51,3,568,2,25992
2599,117,3,698,3,25993
2599,166,1,613,4,25994
2600,2,3,631,1,26001
2600,29,1,250,2,26002
2600,40,2,989,3,26003
2600,69,2,638,4,26004
2600,141,3,958,5,26005
2601,159,2,972,1,26011
2602,191,2,808,1,26021
2603,45,1,423,1,26031
2603,69,2,867,2,26032
2603,148,2,995,3,26033
2604,123,3,428,1,26041
2604,159,3,246,2,26042
2604,176,2,768,3,26043
2604,185,3,539,4,26044
2605,9,2,735,1,26051
2605,50,1,814,2,26052
2606,21,3,403,1,26061
2606,62,2,867,2,26062
2606,117,1,414,3,26063
2606,121,2,960,4,26064
2606,152,3,427,5,26065
2607,55,2,779,1,26071
2607,117,3,114,2,26072
2607,164,2,123,3,26073
2607,181,2,272,4,26074
2608,10,3,563,1,26081
2608,29,3,546,2,26082
2608,69,2,89,3,26083
2608,159,1,616,4,26084
2608,173,3,268,5,26085
2609,62,3,505,1,26091
2609,130,2,63,2,26092
2609,147,3,185,3,26093
2609,148,3,393,4,26094
2609,152,3,531,5,26095
2610,99,2,676,1,26101
2610,126,2,101,2,26102
2611,99,2,254,1,26111
2612,113,2,802,1,26121
2613,82,3,576,1,26131
2613,92,3,341,2,26132
2613,103,2,590,3,26133
2613,152,2,421,4,26134
2613,195,2,996,5,26135
2614,23,3,568,1,26141
2614,66,3,743,2,26142
2614,74,1,563,3,26143
2614,79,2,751,4,26144
2614,144,3,692,5,26145
2615,28,1,579,1,26151
2616,71,2,747,1,26161
2616,81,1,560,2,26162
2616,107,2,410,3,26163
2616,169,2,981,4,26164
2617,3,1,732,1,26171
2617,79,1,418,2,26172
2617,181,1,827,3,26173
2618,42,3,63,1,26181
2618,96,3,440,2,26182
2619,84,2,345,1,26191
2619,163,3,559,2,26192
2620,1,1,495,1,26201
2621,119,2,643,1,26211
2621,167,1,783,2,26212
2622,46,2,498,1,26221
2622,93,1,157,2,26222
2622,151,1,477,3,26223
2622,190,1,334,4,26224
2623,68,1,896,1,26231
2624,39,2,124,1,26241
2624,55,1,813,2,26242
2624,179,1,735,3,26243
2625,19,3,548,1,26251
2625,30,2,655,2,26252
2625,78,1,643,3,26253
2625,127,2,884,4,26254
2625,176,1,939,5,26255
2626,42,2,545,1,26261
2626,161,2,308,2,26262
2626,198,2,594,3,26263
2627,72,2,581,1,26271
2628,35,3,190,1,26281
2628,111,3,429,2,26282
2629,40,2,849,1,26291
2629,52,2,143,2,26292
2629,147,3,386,3,26293
2629,197,1,763,4,26294
2629,198,2,792,5,26295
2630,10,1,855,1,26301
2630,88,1,968,2,26302
2630,91,2,720,3,26303
2631,174,1,724,1,26311
2632,90,3,572,1,26321
2632,135,2,836,2,26322
2633,12,2,549,1,26331
2633,92,1,522,2,26332
2634,10,1,209,1,26341
2634,16,2,68,2,26342
2634,140,1,123,3,26343
2635,40,1,364,1,26351
2635,59,1,453,2,26352
2635,62,2,901,3,26353
2635,69,3,97,4,26354
2636,166,1,796,1,26361
2636,192,3,585,2,26362
2637,2,2,576,1,26371
2637,39,3,291,2,26372
2638,52,2,311,1,26381
2638,70,3,63,2,26382
2638,71,1,703,3,26383
2638,147,3,246,4,26384
2639,197,1,566,1,26391
2640,8,2,337,1,26401
2640,44,3,801,2,26402
2640,122,2,613,3,26403
2640,173,1,344,4,26404
2641,152,2,868,1,26411
2642,89,3,213,1,26421
2642,153,1,699,2,26422
2643,126,3,767,1,26431
2644,59,3,323,1,26441
2644,196,1,146,2,26442
2644,197,2,781,3,26443
