order_id,product_id,quantity,price_per_unit
1664,110,1,656
1665,47,3,650
1665,132,2,974
1665,75,3,903
1665,191,2,623
1666,106,2,851
1666,57,3,427
1666,123,3,612
1667,158,3,748
1667,52,3,349
1667,63,1,668
1668,156,3,185
1668,184,2,855
1669,9,3,289
1669,30,3,189
1669,73,3,955
1669,194,3,152
1669,149,2,599
1670,61,2,470
1670,92,1,620
1670,72,2,256
1670,141,2,519
1671,57,1,159
1672,191,1,684
1672,121,3,350
1673,154,2,510
1673,183,2,383
1674,116,1,559
1675,192,1,58
1675,61,3,340
1675,57,3,874
1676,31,1,922
1676,183,2,367
1676,164,1,914
1676,129,2,84
1677,142,2,776
1677,133,1,76
1677,3,2,580
1678,118,3,443
1678,29,2,98
1678,129,3,221
1679,167,2,104
1679,63,2,477
1679,131,1,329
1680,159,1,735
1680,27,3,345
1680,106,2,118
1681,127,1,949
1681,147,1,763
1681,180,2,185
1682,107,1,554
1682,179,1,172
1682,17,3,674
1682,37,1,158
1683,191,3,982
1683,34,3,684
1683,20,1,908
1683,68,3,516
1683,181,3,876
1684,5,1,252
1684,75,3,227
1684,21,1,765
1684,55,2,628
1684,87,3,177
1685,156,2,609
1685,148,3,780
1685,69,1,815
1685,106,3,980
1686,91,1,950
1686,71,1,718
1686,163,2,439
1687,142,2,892
1687,77,1,993
1688,200,1,659
1688,14,3,485
1688,88,1,157
1688,87,1,577
1688,174,2,679
1689,58,2,122
1690,92,1,865
1690,93,3,521
1690,8,3,422
1690,196,1,464
1691,46,1,56
1691,81,2,555
1691,12,3,645
1692,167,2,117
1692,182,1,720
1692,194,3,901
1692,128,2,726
1693,5,1,654
1694,50,1,817
1694,45,1,503
1694,193,3,758
1695,12,1,287
1695,102,1,163
1695,162,2,685
1695,176,3,130
1696,92,2,246
1696,94,1,638
1696,163,2,193
1697,71,3,645
1697,178,3,514
1697,85,1,872
1697,35,1,192
1697,135,3,152
1698,36,2,483
1698,143,3,949
1698,15,1,228
1698,112,1,897
1698,42,2,53
1699,183,1,249
1699,4,2,813
1699,98,2,652
1699,65,1,903
1700,45,3,342
1700,113,1,570
1700,159,1,235
1700,3,1,295
1701,183,3,336
1701,179,1,91
1701,114,2,126
1701,151,2,270
1702,26,1,769
1703,124,2,81
1703,34,3,386
1703,94,2,53
1703,94,2,118
1703,182,1,910
1704,119,2,704
1704,122,1,449
1705,135,3,777
1705,92,3,463
1705,54,3,130
1705,69,2,683
1706,143,3,486
1706,198,3,836
1706,156,3,741
1707,154,2,214
1707,74,1,206
1707,91,3,106
1707,126,1,592
1707,107,3,71
1708,120,1,551
1708,55,1,125
1708,118,3,458
1708,20,2,161
1708,55,1,823
1709,153,2,536
1709,104,2,521
1710,112,3,921
1710,145,3,435
1710,73,1,245
1711,175,2,717
1711,166,3,839
1712,72,3,547
1712,64,2,223
1712,148,3,256
1712,159,2,480
1713,133,1,446
1714,73,3,97
1714,88,1,384
1714,152,3,502
1715,183,1,506
1715,159,1,810
1716,150,2,533
1716,30,1,748
1716,95,1,325
1716,96,2,915
1717,176,2,416
1717,46,1,660
1717,159,3,495
1718,106,2,161
1719,60,1,840
1719,68,1,670
1719,37,1,562
1719,60,2,316
1719,155,3,321
1720,162,2,785
1721,197,2,770
1721,100,3,365
1722,159,1,930
1723,38,1,147
1723,161,3,603
1723,137,3,791
1724,186,3,575
1724,145,2,606
1724,180,1,97
1724,123,2,742
1725,91,1,775
1725,124,3,276
1725,180,3,251
1725,198,1,348
1726,168,1,912
1726,164,1,332
1726,147,3,778
1726,194,2,261
1726,136,3,914
1727,28,1,420
1727,105,3,428
1727,65,3,446
1727,150,2,467
1728,154,1,557
1728,4,2,545
1728,52,1,364
1729,88,1,810
1729,80,1,672
1730,36,3,749
1730,69,2,61
1730,146,1,755
1730,48,2,366
1730,189,3,244
1731,145,3,372
1732,179,2,950
1732,135,2,334
1733,161,1,984
1734,16,1,979
1734,102,2,482
1734,176,1,443
1735,78,1,771
1736,75,2,817
1736,10,2,665
1737,45,3,187
1737,170,1,703
1737,110,3,801
1737,163,3,477
1737,135,1,994
1738,55,3,928
1738,132,2,595
1738,98,1,508
1738,54,2,702
1738,25,2,747
1739,6,2,143
1740,34,3,358
1740,59,1,811
1740,2,2,615
1740,27,1,593
1740,93,3,740
1741,108,1,267
1741,86,1,453
1741,184,3,205
1741,5,1,364
1741,140,3,102
1742,22,1,463
1742,153,2,298
1742,175,1,894
1742,154,3,322
1742,177,3,298
1743,28,1,297
1744,110,1,369
1744,2,2,421
1744,122,2,776
1744,99,1,654
1745,90,2,763
1745,3,3,910
1745,41,2,409
1745,88,2,786
1745,153,3,534
1746,36,2,537
1747,1,1,787
1748,170,3,308
1749,195,1,719
1749,175,3,369
1749,24,2,224
1749,119,1,279
1749,200,1,545
1750,79,1,268
1751,31,2,393
1751,174,3,960
1751,137,2,933
1752,174,3,642
1752,41,2,602
1752,28,1,799
1753,77,3,454
1753,95,1,665
1753,131,1,723
1753,104,3,699
1754,110,3,788
1755,42,3,322
1755,13,2,193
1756,53,3,644
1756,164,2,786
1756,142,3,826
1756,186,1,778
1757,177,3,253
1758,190,2,621
1758,102,2,57
1758,21,1,264
1759,50,2,508
1759,121,2,299
1759,136,1,671
1759,185,2,124
1760,57,2,871
1760,32,2,669
1760,150,1,517
1760,8,3,787
1761,146,2,854
1761,64,1,522
1761,103,2,684
1761,107,3,597
1762,41,2,810
1762,99,2,687
1762,182,2,449
1763,32,1,780
1763,30,3,569
1764,124,1,115
1764,100,1,800
1764,153,1,372
1765,38,2,874
1765,73,3,128
1765,82,1,975
1766,97,1,424
1766,164,3,325
1767,179,3,662
1768,98,2,190
1768,7,1,595
1769,65,2,707
1769,73,3,950
1770,29,1,167
1770,57,3,339
1770,12,3,767
1770,163,1,460
1770,190,3,450
1771,85,3,561
1771,147,1,281
1771,62,2,649
1771,29,3,59
1772,188,2,262
1772,86,1,811
1772,15,1,217
1773,26,1,680
1773,190,1,931
1773,188,1,501
1774,145,1,70
1774,93,3,776
1774,86,2,310
1774,62,3,594
1774,81,3,570
1775,177,2,643
1775,43,1,453
1775,78,3,739
1775,46,2,931
1775,90,3,135
1776,80,3,133
1776,147,3,669
1776,173,3,995
1776,154,1,327
1777,112,3,107
1777,104,2,291
1777,140,3,731
1778,100,1,820
1778,80,1,775
1778,48,1,51
1778,4,1,694
1778,99,3,641
1779,76,2,283
1780,94,2,307
1780,149,2,872
1781,14,1,707
1782,53,1,654
1782,68,1,515
1782,148,3,576
1782,161,3,478
1783,98,1,665
1783,77,2,336
1784,14,2,972
1785,79,2,468
1785,98,1,550
1785,11,1,146
1785,120,3,495
1786,94,3,610
1786,163,1,964
1787,167,1,120
1787,115,2,542
1787,105,2,619
1787,56,2,931
1787,106,3,964
1788,177,2,653
1788,141,1,241
1789,88,1,540
1789,157,2,515
1790,194,1,519
1790,17,2,689
1790,70,3,907
1791,179,3,196
1792,187,3,453
1792,20,1,155
1793,170,3,319
1793,165,1,417
1793,126,3,569
1793,9,3,536
1794,20,1,944
1794,175,3,898
1794,50,3,740
1795,155,1,675
1796,63,2,289
1796,82,3,686
1796,187,1,922
1796,20,2,655
1797,137,3,581
1797,198,2,688
1797,125,3,327
1797,49,2,312
1798,190,2,80
1798,163,3,921
1798,11,1,433
1798,43,2,504
1799,119,1,349
1799,169,2,110
1799,102,2,857
1799,168,3,273
1799,41,2,508
1800,139,1,729
1800,123,2,435
1800,79,3,554
1801,180,1,685
1801,119,3,978
1802,197,1,906
1803,85,1,74
1803,101,2,957
1804,151,1,922
1805,53,2,732
1805,177,3,628
1805,40,2,475
1806,64,1,400
1806,84,3,925
1806,71,2,974
1806,50,2,289
1807,137,1,852
1807,75,3,695
1808,72,2,792
1808,182,1,921
1809,106,1,86
1809,137,3,622
1809,65,1,962
1809,47,2,297
1810,134,2,976
1811,33,2,196
1812,37,3,534
1812,37,3,505
1813,19,3,141
1813,78,1,669
1813,128,2,965
1813,74,1,262
1814,24,1,241
1814,38,2,995
1814,21,1,416
1815,97,3,267
1815,117,2,198
1816,9,1,142
1816,105,1,109
1816,153,1,199
1817,127,3,346
1817,15,1,728
1817,55,1,996
1817,10,3,159
1817,60,1,962
1818,40,1,225
1818,91,2,544
1818,88,3,176
1818,62,2,954
1818,60,3,648
1819,14,2,393
1819,1,3,896
1819,100,2,989
1819,41,1,902
1820,91,3,911
1820,122,1,910
1821,106,3,409
1821,173,3,350
1821,85,3,495
1822,126,3,365
1822,106,3,812
1822,146,2,676
1822,146,3,719
1823,198,2,52
1823,31,1,543
1823,181,3,292
1824,100,3,686
1825,81,2,444
1825,43,2,587
1825,187,1,198
1825,16,2,939
1826,188,3,431
1826,194,2,169
1826,173,1,452
1826,121,3,377
1827,140,3,168
1827,181,1,805
1827,185,3,936
1827,74,3,662
1827,68,3,446
1828,189,1,501
1828,52,3,314
1828,121,3,265
1828,39,2,73
1828,61,1,415
1829,8,2,706
1829,170,1,895
1829,146,3,608
1829,65,2,948
1829,172,3,261
1830,144,2,209
1830,23,1,141
1830,139,3,605
1830,29,2,930
1831,200,1,673
1832,74,1,184
1832,155,2,443
1832,163,2,466
1833,129,1,288
1833,62,3,414
1834,116,3,403
1834,161,1,520
1835,59,1,428
1836,178,2,274
1836,79,2,676
1837,40,2,112
1838,139,2,553
1839,134,1,554
1839,86,3,84
1840,139,1,458
1840,75,1,95
1840,76,1,978
1840,119,2,780
1841,167,2,463
1841,52,3,733
1841,128,3,883
1841,117,1,382
1842,170,3,554
1842,114,2,186
1842,140,3,540
1843,102,2,266
1843,71,1,592
1843,4,3,222
1844,161,2,981
1844,174,2,833
1844,124,1,135
1844,143,3,422
1844,141,3,318
1845,29,3,786
1845,164,1,694
1845,162,3,548
1845,114,2,142
1845,191,1,288
1846,87,2,865
1846,32,2,974
1846,105,1,791
1846,18,3,552
1846,194,1,944
1847,97,3,533
1847,174,3,474
1847,129,2,398
1847,26,1,407
1847,142,1,655
1848,33,1,416
1848,144,3,313
1848,190,2,551
1849,113,3,808
1849,20,2,638
1849,15,2,474
1849,148,1,551
1849,50,2,819
1850,101,1,620
1850,102,1,96
1850,101,2,643
1850,52,3,813
1851,147,3,825
1852,196,3,416
1852,40,2,267
1852,171,1,639
1852,25,3,506
1853,170,1,378
1853,64,1,299
1853,169,3,53
1853,78,3,697
1853,157,1,878
1854,200,1,336
1854,132,1,643
1855,63,2,508
1856,139,1,301
1857,40,2,754
1857,196,3,981
1857,177,1,839
1858,67,3,397
1858,199,1,799
1858,57,2,299
1858,65,2,147
1858,172,1,612
1859,45,3,745
1859,48,2,450
1859,48,3,809
1860,73,3,476
1860,50,2,568
1860,112,3,930
1860,189,1,334
1860,161,3,877
1861,119,3,518
1861,192,1,638
1861,151,1,626
1861,135,2,413
1861,26,1,780
1862,21,1,477
1862,36,3,976
1862,47,2,876
1862,141,3,311
1863,199,1,947
1863,18,1,136
1864,71,1,106
1864,188,2,975
1864,138,3,774
1864,126,1,734
1864,173,1,484
1865,40,3,805
1866,137,1,325
1866,176,1,417
1866,85,2,842
1866,13,1,72
1866,23,2,390
1867,109,2,358
1867,77,3,193
1867,95,3,939
1868,173,2,411
1868,194,1,512
1868,3,3,124
1868,86,2,702
1869,4,3,933
1869,154,3,125
1870,72,1,122
1870,13,2,465
1870,73,2,368
1870,41,1,113
1870,186,3,554
1871,42,3,734
1871,78,2,901
1872,21,3,438
1872,124,3,700
1872,51,2,411
1872,156,2,818
1873,198,1,246
1873,64,3,543
1873,178,2,719
1874,82,3,986
1874,105,2,524
1875,184,1,896
1875,142,2,105
1876,35,2,450
1876,117,2,242
1876,75,1,654
1877,74,3,391
1877,52,2,91
1878,169,2,692
1878,94,3,188
1878,153,1,436
1878,87,3,221
1878,197,1,852
1879,102,2,700
1879,130,3,165
1879,66,1,322
1879,42,1,329
1879,72,2,129
1880,198,2,813
1880,5,1,123
1881,169,3,873
1882,106,1,390
1882,118,2,332
1882,139,3,351
1882,98,2,177
1883,98,2,483
1883,57,3,351
1883,123,2,910
1883,91,2,355
1883,48,1,312
1884,43,2,743
1884,157,3,547
1884,178,1,346
1885,174,3,152
1885,137,2,972
1885,63,2,401
1885,137,1,67
1885,6,1,473
1886,171,1,545
1886,186,2,879
1886,95,3,829
1886,143,1,338
1887,9,3,505
1888,66,3,323
1888,164,1,546
1888,164,2,423
1888,89,1,634
1888,194,1,768
1889,64,2,224
1889,10,1,671
1890,135,2,186
1890,23,1,614
1890,134,1,195
1890,88,2,913
1891,167,3,115
1891,144,2,380
1892,118,1,895
1892,34,3,572
1892,150,2,440
1893,183,3,898
1893,170,2,839
1893,107,3,680
1893,146,2,793
1894,60,1,335
1894,54,1,102
1894,16,1,736
1894,187,2,760
1895,41,2,691
1895,94,3,826
1895,92,3,847
1896,96,2,843
1896,62,1,170
1896,13,2,791
1896,55,2,513
1896,175,1,344
1897,159,2,213
1898,8,3,510
1898,124,3,637
1898,187,2,478
1898,170,3,904
1899,56,2,924
1899,128,2,126
1899,177,2,138
1899,199,3,326
1899,59,1,707
1900,8,2,426
1900,167,2,832
1901,126,2,474
1901,13,1,720
1901,149,3,233
1901,176,2,718
1902,142,3,51
1902,129,3,107
1903,35,1,612
1903,81,1,666
1903,154,3,451
1904,20,2,394
1905,68,1,369
1905,87,3,160
1905,38,3,95
1906,47,2,283
1906,117,1,127
1906,28,1,389
1906,168,3,763
1906,74,1,795
1907,72,2,416
1907,62,3,244
1908,164,3,392
1908,111,1,73
1908,44,2,191
1908,16,2,885
1908,186,3,608
1909,72,1,784
1909,167,1,119
1909,123,3,485
1910,17,2,592
1910,13,1,466
1910,174,3,248
1910,83,2,362
1911,38,1,372
1911,147,1,845
1912,170,3,213
1912,36,2,681
1912,114,1,174
1912,41,2,217
1912,123,1,576
1913,195,3,837
1913,148,1,663
1913,126,1,642
1913,99,2,577
1914,60,1,811
1914,86,1,587
1915,110,3,373
1916,175,1,668
1916,119,1,772
1916,2,2,97
1917,76,3,273
1917,71,2,373
1917,148,1,85
1917,197,2,745
1918,39,3,299
1918,106,2,610
1918,99,2,685
1919,145,3,125
1919,169,1,549
1920,46,2,194
1920,199,3,664
1920,154,3,885
1920,53,3,798
1920,9,2,202
1921,38,1,193
1921,10,2,429
1922,190,1,710
1923,132,3,139
1923,95,2,570
1923,36,2,61
1923,140,3,505
1924,106,2,557
1925,173,3,297
1925,137,3,545
1926,33,1,169
1926,24,3,297
1926,36,2,699
1926,150,2,409
1926,107,2,475
1927,163,2,156
1927,195,1,716
1927,184,2,236
1927,65,1,336
1927,41,1,117
1928,20,3,558
1928,79,3,772
1928,94,3,202
1929,135,3,619
1930,136,2,316
1930,29,1,489
1930,138,2,57
1931,79,3,922
1931,74,1,88
1931,90,3,147
1931,195,1,507
1932,16,2,804
1932,145,2,990
1933,128,1,619
1933,186,1,155
1933,86,3,990
1933,82,3,790
1933,88,1,462
1934,176,1,65
1934,72,1,873
1935,60,3,121
1936,47,2,709
1937,123,1,429
1937,11,3,621
1937,81,1,451
1938,99,2,687
1938,35,2,208
1938,80,3,888
1938,123,3,606
1938,32,2,734
1939,32,1,969
1939,92,2,996
1939,54,2,679
1939,25,3,751
1940,10,3,954
1941,140,1,927
1942,50,1,893
1942,1,1,605
1942,136,2,409
1943,39,1,735
1943,170,2,198
1944,33,1,910
1944,194,3,773
1944,156,2,482
1945,89,2,864
1945,36,1,460
1945,179,3,499
1946,172,1,195
1946,20,3,524
1946,171,3,242
1946,17,3,971
1947,30,3,749
1947,95,3,762
1947,176,2,584
1947,7,3,683
1947,144,2,165
1948,162,3,466
1948,80,2,253
1948,84,1,847
1948,29,2,954
1948,198,1,341
1949,24,2,87
1949,78,1,655
1950,49,3,398
1951,4,3,327
1951,165,2,404
1951,48,2,654
1951,128,3,411
1951,197,2,374
1952,98,2,57
1952,172,3,192
1952,19,3,546
1952,172,3,734
1952,28,1,316
1953,47,2,516
1953,134,3,283
1953,153,1,865
1953,163,1,184
1954,12,3,866
1954,191,2,835
1954,42,1,291
1954,127,1,441
1955,79,2,222
1955,139,3,150
1955,177,2,951
1956,107,2,519
1956,110,2,511
1957,40,3,234
1957,38,3,989
1957,143,3,504
1958,191,2,789
1959,51,3,876
1959,60,1,246
1959,97,1,239
1959,151,2,979
1960,42,1,613
1960,129,2,873
1960,194,2,426
1961,167,3,180
1961,92,2,170
1961,190,2,802
1961,73,3,423
1961,41,2,994
1962,53,3,911
1962,111,2,905
1962,200,2,613
1962,137,2,703
1962,45,3,661
1963,162,2,630
1963,7,1,499
1963,140,3,81
1963,34,1,992
1963,193,2,59
1964,2,1,503
1964,144,1,835
1964,142,3,187
1965,61,3,467
1965,21,2,722
1965,25,1,539
1966,157,1,633
1966,30,3,138
1966,86,3,151
1966,151,3,992
1967,41,3,438
1967,100,3,145
1967,151,2,773
1967,160,2,236
1967,142,2,928
1968,38,1,985
1968,114,2,814
1968,105,2,137
1968,43,2,326
1968,187,3,255
1969,194,1,227
1970,154,2,370
1970,135,1,437
1971,129,1,635
1971,44,2,949
1971,108,3,118
1971,122,1,556
1971,86,1,423
1972,59,1,448
1973,198,2,629
1973,95,2,656
1973,90,2,164
1974,174,1,799
1974,188,2,230
1974,166,1,804
1974,81,1,126
1975,72,1,851
1976,178,2,473
1977,182,2,826
1978,90,1,589
1978,100,3,76
1978,81,3,934
1978,55,1,858
1978,128,2,701
1979,75,1,359
1979,108,3,675
1979,40,1,269
1979,4,3,373
1979,161,2,700
1980,108,1,411
1980,198,1,518
1980,133,1,965
1980,114,3,428
1980,166,2,237
1981,185,2,357
1981,119,3,114
1981,43,2,913
1981,154,1,762
1982,99,2,561
1982,169,1,232
1982,184,2,812
1982,46,2,350
1982,37,1,208
1983,120,3,299
1983,23,1,734
1983,2,3,706
1983,34,3,596
1984,83,2,133
1984,112,2,685
1984,145,2,945
1985,85,3,78
1985,37,3,282
1985,52,1,983
1986,80,3,111
1986,151,1,711
1986,149,1,337
1987,171,3,136
1987,90,3,951
1987,80,3,748
1987,54,1,209
1987,121,2,315
1988,166,1,704
1988,30,3,233
1989,180,2,754
1989,127,1,979
1990,132,2,64
1990,137,1,843
1991,100,2,652
1991,144,1,400
1991,198,2,921
1991,116,3,309
1991,93,2,475
1992,94,1,712
1992,176,2,662
1992,186,3,159
1992,126,1,959
1992,165,3,79
1993,171,2,707
1993,37,3,158
1993,197,2,755
1993,133,1,452
1993,136,1,853
1994,37,1,688
1994,139,2,754
1994,12,3,83
1995,183,3,312
1995,76,1,402
1995,56,3,102
1996,142,2,296
1996,30,1,192
1997,34,3,89
1997,117,1,415
1997,32,1,659
1997,117,3,931
1997,145,3,401
1998,182,3,409
1998,40,2,142
1998,93,1,235
1998,175,2,387
1998,64,1,916
1999,154,2,65
1999,50,1,872
1999,188,2,590
1999,134,3,119
2000,72,3,139
2001,195,2,396
2001,29,3,522
2001,101,3,342
2002,104,2,819
2002,30,3,215
2002,72,1,316
2003,79,2,169
2003,163,2,914
2003,18,1,828
2003,55,1,661
2003,150,1,978
2004,167,2,589
2004,41,1,556
2004,87,1,378
2004,49,3,535
2004,87,1,232
2005,180,2,822
2005,136,1,891
2006,59,1,287
2007,79,1,141
2007,200,1,385
2007,15,3,383
2008,59,2,74
2008,33,1,292
2009,180,3,566
2009,30,3,672
2009,139,3,330
2009,162,3,191
2009,1,1,192
2010,16,1,398
2010,145,1,587
2011,177,2,915
2012,3,3,231
2012,198,3,579
2012,81,1,488
2012,18,3,874
2013,168,2,298
2014,86,3,454
2014,137,2,181
2014,171,1,453
2014,80,3,95
2015,43,1,522
2015,45,3,349
2016,135,3,417
2016,62,1,152
2016,31,1,647
2017,127,2,181
2018,188,1,311
2018,168,1,937
2018,115,1,969
2018,52,2,846
2018,176,1,77
2019,95,1,298
2020,22,3,951
2020,117,1,483
2020,4,3,92
2020,183,1,507
2020,152,2,909
2021,88,1,925
2021,69,3,299
2021,179,1,429
2021,137,3,436
2021,3,3,599
2022,39,3,979
2022,58,2,79
2022,75,3,644
2022,170,3,161
2022,173,1,534
2023,107,3,802
2024,181,2,421
2025,134,1,307
2025,192,1,295
2025,48,1,586
2025,125,3,539
2025,174,3,84
2026,42,1,582
2026,177,2,699
2026,134,1,497
2027,132,1,583
2027,49,2,143
2027,56,1,288
2027,16,3,155
2027,95,2,201
2028,52,3,61
2028,38,2,755
2028,9,2,264
2028,10,2,168
2028,100,2,671
2029,187,3,733
2030,136,3,196
2030,185,2,484
2030,164,1,514
2030,187,3,71
2031,56,3,698
2031,72,3,990
2032,53,1,308
2033,3,3,749
2033,146,1,219
2033,121,3,888
2033,191,3,863
2034,74,2,132
2034,5,2,500
2034,121,3,403
2034,103,2,520
2035,17,1,576
2035,142,2,912
2035,25,1,287
2035,81,3,719
2035,73,2,668
2036,98,1,505
2036,93,2,531
2037,14,3,920
2037,60,2,811
2037,200,3,207
2038,129,3,812
2038,40,2,987
2038,25,2,374
2038,73,1,529
2038,19,3,524
2039,161,2,868
2039,187,3,83
2040,71,1,936
2041,125,2,162
2041,164,3,682
2041,158,3,219
2041,176,3,224
2042,116,1,663
2042,90,1,509
2042,45,2,847
2042,32,1,144
2043,165,3,867
2043,38,1,316
2043,29,1,360
2043,185,3,958
2044,87,1,635
2045,55,1,428
2046,157,3,284
2046,142,1,444
2046,167,1,510
2046,29,2,905
2047,187,3,235
2047,25,2,384
2047,150,1,943
2047,96,1,384
2048,12,2,85
2048,125,1,129
2049,1,2,575
2050,133,1,887
2050,138,1,920
2051,94,1,483
2052,27,2,450
2052,120,1,882
2052,170,3,859
2052,12,2,799
2053,120,3,919
2053,188,1,383
2054,123,2,825
2055,31,2,860
2055,23,1,168
2055,93,3,121
2055,106,1,567
2056,153,1,353
2056,78,2,678
2056,176,2,613
2056,102,2,719
2057,88,1,588
2057,137,1,762
2057,119,1,507
2057,111,3,752
2058,111,2,944
2058,174,1,398
2059,69,2,513
2059,15,2,64
2059,104,1,393
2059,148,3,130
2060,121,3,150
2060,195,1,528
2061,143,3,830
2061,181,1,204
2062,25,3,319
2062,61,1,665
2063,182,2,590
2063,99,2,229
2063,166,1,570
2063,1,3,104
2063,86,2,200
2064,50,3,974
2064,61,1,352
2064,65,1,430
2064,90,1,128
2064,128,1,620
2065,138,3,201
2065,75,2,849
2065,108,2,949
2066,6,2,925
2066,197,2,774
2066,158,3,112
2067,4,3,513
2067,141,2,138
2067,100,3,910
2068,42,1,576
2068,147,3,131
2068,171,2,232
2069,59,3,383
2069,31,1,496
2069,41,2,243
2070,87,2,155
2070,74,2,215
2070,95,3,629
2071,46,1,344
2072,33,3,642
2072,85,3,144
2072,82,2,499
2072,153,2,549
2073,125,1,386
2073,143,1,251
2073,164,2,568
2073,153,2,960
2073,150,1,533
2074,47,3,628
2074,118,1,657
2075,124,3,849
2075,34,1,444
2075,112,1,744
2076,183,1,665
2076,71,1,739
2077,147,1,546
2077,42,1,776
2077,52,3,147
2077,77,3,138
2078,163,1,723
2079,4,1,737
2079,92,3,462
2079,147,1,903
2079,92,3,345
2080,166,2,231
2080,130,2,66
2080,110,1,95
2080,101,1,343
2081,40,3,868
2081,166,1,508
2082,33,2,936
2082,164,2,478
2082,101,3,242
2082,40,3,913
2083,25,1,600
2083,44,1,858
2083,91,2,466
2084,113,1,729
2085,122,3,230
2086,3,3,982
2086,22,1,52
2086,4,3,644
2087,24,1,292
2087,70,2,750
2088,76,2,953
2088,1,2,484
2089,33,3,711
2089,151,2,712
2089,12,2,318
2089,87,2,313
2090,185,3,744
2091,25,3,522
2091,52,1,332
2091,80,2,615
2092,31,3,168
2093,40,3,72
2093,190,1,473
2093,12,2,305
2094,58,2,454
2094,1,1,312
2094,177,2,523
2094,41,3,652
2094,66,2,812
2095,31,1,254
2095,126,1,211
2095,33,3,948
2095,194,1,743
2096,27,1,601
2096,79,2,982
2096,147,1,740
2097,110,2,473
2097,92,3,133
2098,125,1,379
2099,45,3,105
2099,3,2,992
2099,113,2,98
2100,74,3,377
2100,141,2,547
2100,173,1,964
2101,59,1,903
2101,179,3,459
2101,62,3,854
2102,112,3,623
2102,117,3,418
2102,177,1,745
2102,96,2,993
2102,27,2,747
2103,6,3,529
2103,132,1,428
2103,71,3,349
2103,79,1,887
2104,122,2,694
2104,145,1,626
2104,192,2,752
2104,186,2,277
2105,127,3,161
2105,124,1,988
2106,136,3,237
2106,87,2,482
2107,159,1,931
2107,87,2,58
2108,65,3,802
2108,111,1,928
2108,181,3,331
2108,93,3,307
2109,3,3,916
2109,56,3,540
2109,195,3,982
2110,6,1,598
2110,186,2,974
2110,85,1,684
2111,3,2,729
2111,90,1,312
2111,9,3,695
2111,18,2,517
2111,138,2,202
2112,10,2,603
2113,80,3,579
2113,51,3,94
2114,140,2,951
2114,167,2,169
2114,32,1,303
2114,45,2,197
2114,54,1,260
2115,43,1,765
2115,11,1,311
2115,115,1,222
2115,70,3,287
2115,176,1,720
2116,17,2,146
2116,19,3,852
2116,91,2,387
2117,29,1,837
2118,51,1,972
2118,94,1,174
2118,38,1,426
2118,187,2,872
2118,59,3,937
2119,25,1,88
2119,1,3,979
2119,135,2,207
2119,58,1,466
2119,8,3,238
2120,158,2,264
2120,71,1,381
2120,65,2,934
2120,96,2,133
2121,48,2,467
2121,71,2,893
2121,15,2,409
2122,96,2,820
2122,176,1,866
2123,189,2,642
2124,22,1,105
2124,119,1,852
2124,83,3,53
2124,107,3,538
2125,74,1,788
2125,198,3,852
2125,140,1,467
2125,31,2,422
2126,129,1,485
2126,181,3,921
2126,132,2,686
2126,19,1,412
2126,170,2,278
2127,177,3,483
2127,114,2,806
2128,75,2,216
2128,141,3,778
2128,60,2,267
2128,113,2,304
2128,59,1,397
2129,70,1,340
2129,162,3,986
2129,135,3,928
2130,45,3,776
2130,60,3,361
2130,115,2,541
2130,131,2,373
2131,60,2,144
2131,166,1,596
2131,80,3,110
2131,158,3,742
2131,82,3,416
2132,153,1,338
2132,121,3,974
2132,2,3,726
2133,170,1,677
2133,47,1,446
2133,50,1,980
2133,46,1,595
2134,35,2,854
2134,80,3,551
2134,154,1,674
2134,64,2,97
2134,166,2,227
2135,128,2,277
2135,194,2,264
2135,121,1,509
2135,46,2,966
2135,154,2,816
2136,10,1,930
2136,198,2,179
2137,182,1,72
2137,22,2,889
2137,51,3,572
2137,166,2,282
2137,27,1,941
2138,50,1,93
2139,72,2,452
2139,137,2,615
2139,12,3,514
2139,65,2,857
2140,45,1,999
2141,1,3,814
2142,148,2,711
2142,101,2,379
2142,6,1,587
2142,136,2,264
2143,77,3,354
2143,97,1,860
2143,17,3,900
2143,144,1,175
2143,143,1,761
2144,129,2,82
2145,77,2,184
2145,3,1,526
2145,23,1,672
2146,35,2,577
2146,56,3,222
2147,174,1,851
2147,95,2,94
2148,57,1,346
2148,18,1,344
2149,26,2,919
2149,180,3,817
2150,45,1,321
2150,67,1,638
2150,51,3,410
2150,41,3,340
2150,171,1,582
2151,180,2,74
2151,169,1,951
2152,161,3,253
2152,39,1,627
2153,122,1,928
2153,190,1,281
2154,164,2,394
2154,10,1,238
2154,143,2,670
2154,5,1,319
2154,81,2,238
2155,189,1,862
2155,121,2,137
2155,81,2,345
2155,190,2,62
2156,112,2,468
2156,113,1,486
2156,121,3,368
2156,15,2,300
2157,98,3,700
2158,126,3,560
2158,30,2,482
2159,100,1,682
2159,139,1,607
2159,147,2,190
2159,120,3,709
2160,21,2,447
2160,47,1,227
2161,41,1,936
2161,151,1,292
2161,170,2,592
2161,153,1,385
2161,92,1,883
2162,36,1,518
2162,55,3,865
2163,107,3,886
2164,87,1,63
2164,58,3,147
2165,147,1,675
2165,113,2,346
2165,65,2,436
2165,198,1,283
2165,64,3,622
2166,35,1,925
2166,9,1,91
2166,59,1,146
2166,142,3,522
2166,38,2,717
2167,109,1,108
