Vendor NR,Invoice Value,startTimestamp,caseId,activityName,CompCode,Vendor,Material type,Cash (discount %),Current Date,Net Order Value Normalized,Cash (discount Days),Invoice Base Date,Invoice ID,Planned delivery time in days,Cash (discount Days) 2,Cash (discount %) 2,Prompt Payment
Vendor4,552.06,2022-08-11T12:02:03.000,101,Invoice Entry,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-11T13:12:42.000,101,Confirm Payment Received,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-11T14:32:23.000,101,Refund With Standard Voucher,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-11T15:24:59.000,101,Complete the Customer Memo,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-12T09:30:05.000,101,Approve Invoice,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-12T12:41:15.000,101,Credit Memo Creation,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-12T13:15:23.000,101,Fill Credit Memo,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor4,552.06,2022-08-12T13:50:36.000,101,Re-issuing the invoice,356,Leprechaun Ltd.,Semifinished products,0.1,7/30/2022 12:00:00 AM,552.06,4.5,2022-08-26T00:00:00.000,1048,14,4.5,0.1,496.85397
Vendor1,1130.47,2022-07-21T10:56:23.000,102,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-21T12:32:42.000,102,Confirm Payment Received,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-21T14:25:11.000,102,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-21T15:53:16.000,102,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-22T09:03:50.000,102,Approve Invoice,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-22T11:57:59.000,102,Credit Memo Creation,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-22T13:21:45.000,102,Fill Credit Memo,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor1,1130.47,2022-07-22T14:58:58.000,102,Re-issuing the invoice,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,1130.47,9,2022-08-20T00:00:00.000,1022,21,9,0.05,1017.423
Vendor3,1631.06,2022-08-09T15:16:12.000,103,Invoice Entry,356,Northwind,Semifinished products,0.05,7/31/2022 12:00:00 AM,1467.954,9,2022-09-08T00:00:00.000,1000,7,9,0.05,1467.954
Vendor3,1631.06,2022-08-09T17:12:37.000,103,Check Customer Payment,356,Northwind,Semifinished products,0.05,7/31/2022 12:00:00 AM,1467.954,9,2022-09-08T00:00:00.000,1000,7,9,0.05,1467.954
Vendor3,1631.06,2022-08-10T09:20:34.000,103,Credit Memo Entry,356,Northwind,Semifinished products,0.05,7/31/2022 12:00:00 AM,1467.954,9,2022-09-08T00:00:00.000,1000,7,9,0.05,1467.954
Vendor3,1631.06,2022-08-10T10:03:24.000,103,Refund Customer,356,Northwind,Semifinished products,0.05,7/31/2022 12:00:00 AM,1467.954,9,2022-09-08T00:00:00.000,1000,7,9,0.05,1467.954
Vendor3,1631.06,2022-08-10T11:54:52.000,103,Re-issuing the invoice,356,Northwind,Semifinished products,0.05,7/31/2022 12:00:00 AM,1467.954,9,2022-09-08T00:00:00.000,1000,7,9,0.05,1467.954
Vendor1,918.53,2022-07-19T09:23:35.000,104,Invoice Entry,356,AdventureWorks Holding,Operating supplies,0.05,7/8/2022 12:00:00 AM,918.53,9,2022-08-18T00:00:00.000,1097,21,9,0.05,826.677
Vendor1,918.53,2022-07-19T11:11:09.000,104,Check Customer Payment,356,AdventureWorks Holding,Operating supplies,0.05,7/8/2022 12:00:00 AM,918.53,9,2022-08-18T00:00:00.000,1097,21,9,0.05,826.677
Vendor1,918.53,2022-07-19T12:52:57.000,104,Credit Memo Entry,356,AdventureWorks Holding,Operating supplies,0.05,7/8/2022 12:00:00 AM,918.53,9,2022-08-18T00:00:00.000,1097,21,9,0.05,826.677
Vendor1,918.53,2022-07-19T14:02:38.000,104,Refund Customer,356,AdventureWorks Holding,Operating supplies,0.05,7/8/2022 12:00:00 AM,918.53,9,2022-08-18T00:00:00.000,1097,21,9,0.05,826.677
Vendor1,918.53,2022-07-19T15:49:58.000,104,Re-issuing the invoice,356,AdventureWorks Holding,Operating supplies,0.05,7/8/2022 12:00:00 AM,918.53,9,2022-08-18T00:00:00.000,1097,21,9,0.05,826.677
Vendor5,1001.87,2022-07-18T09:04:34.000,105,Invoice Entry,356,Katingale Union,Materials procured externally,0.05,7/5/2022 12:00:00 AM,1001.87,9,2022-08-17T00:00:00.000,1098,21,9,0.05,901.683
Vendor5,1001.87,2022-07-18T15:46:55.000,105,Check Customer Payment,356,Katingale Union,Materials procured externally,0.05,7/5/2022 12:00:00 AM,1001.87,9,2022-08-17T00:00:00.000,1098,21,9,0.05,901.683
Vendor5,1001.87,2022-07-19T09:01:35.000,105,Credit Memo Entry,356,Katingale Union,Materials procured externally,0.05,7/5/2022 12:00:00 AM,1001.87,9,2022-08-17T00:00:00.000,1098,21,9,0.05,901.683
Vendor5,1001.87,2022-07-19T15:48:08.000,105,Refund Customer,356,Katingale Union,Materials procured externally,0.05,7/5/2022 12:00:00 AM,1001.87,9,2022-08-17T00:00:00.000,1098,21,9,0.05,901.683
Vendor5,1001.87,2022-07-20T09:50:35.000,105,Re-issuing the invoice,356,Katingale Union,Materials procured externally,0.05,7/5/2022 12:00:00 AM,1001.87,9,2022-08-17T00:00:00.000,1098,21,9,0.05,901.683
Vendor3,2711.37,2022-07-25T09:11:36.000,106,Invoice Entry,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-25T10:16:40.000,106,Confirm Payment Received,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-25T11:48:20.000,106,Refund With Standard Voucher,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-25T12:27:54.000,106,Complete the Customer Memo,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-25T15:16:10.000,106,Approve Invoice,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-26T09:30:11.000,106,Credit Memo Creation,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-26T10:25:11.000,106,Fill Credit Memo,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,2711.37,2022-07-26T10:50:20.000,106,Re-issuing the invoice,356,Northwind,Semifinished products,0.05,7/17/2022 12:00:00 AM,2711.37,9,2022-08-24T00:00:00.000,1014,14,9,0.05,2440.2332
Vendor3,3101.23,2022-08-05T09:50:34.000,107,Invoice Entry,356,Northwind,Finished products,0.1,7/28/2022 12:00:00 AM,3101.23,4.5,2022-08-20T00:00:00.000,1057,7,4.5,0.1,2791.107
Vendor3,3101.23,2022-08-05T11:40:27.000,107,Check Customer Payment,356,Northwind,Finished products,0.1,7/28/2022 12:00:00 AM,3101.23,4.5,2022-08-20T00:00:00.000,1057,7,4.5,0.1,2791.107
Vendor3,3101.23,2022-08-05T13:20:00.000,107,Credit Memo Entry,356,Northwind,Finished products,0.1,7/28/2022 12:00:00 AM,3101.23,4.5,2022-08-20T00:00:00.000,1057,7,4.5,0.1,2791.107
Vendor3,3101.23,2022-08-05T14:39:30.000,107,Refund Customer,356,Northwind,Finished products,0.1,7/28/2022 12:00:00 AM,3101.23,4.5,2022-08-20T00:00:00.000,1057,7,4.5,0.1,2791.107
Vendor3,3101.23,2022-08-05T16:57:36.000,107,Re-issuing the invoice,356,Northwind,Finished products,0.1,7/28/2022 12:00:00 AM,3101.23,4.5,2022-08-20T00:00:00.000,1057,7,4.5,0.1,2791.107
Vendor5,657.21,2022-08-22T11:34:59.000,108,Invoice Entry,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-22T12:38:32.000,108,Confirm Payment Received,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-22T14:27:17.000,108,Refund With Standard Voucher,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-22T15:17:42.000,108,Complete the Customer Memo,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-23T09:56:54.000,108,Approve Invoice,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-23T12:57:26.000,108,Credit Memo Creation,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-23T13:44:58.000,108,Fill Credit Memo,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor5,657.21,2022-08-23T14:21:13.000,108,Re-issuing the invoice,356,Katingale Union,Materials procured externally,0.05,8/9/2022 12:00:00 AM,657.21,9,2022-09-21T00:00:00.000,1068,7,9,0.05,591.489
Vendor4,545.71,2022-08-16T15:45:23.000,109,Invoice Entry,105,Leprechaun Ltd.,Operating supplies,0.05,8/7/2022 12:00:00 AM,491.139,9,2022-09-15T00:00:00.000,1007,7,9,0.05,491.139
Vendor4,545.71,2022-08-16T17:04:09.000,109,Check Customer Payment,105,Leprechaun Ltd.,Operating supplies,0.05,8/7/2022 12:00:00 AM,491.139,9,2022-09-15T00:00:00.000,1007,7,9,0.05,491.139
Vendor4,545.71,2022-08-17T09:21:03.000,109,Credit Memo Entry,105,Leprechaun Ltd.,Operating supplies,0.05,8/7/2022 12:00:00 AM,491.139,9,2022-09-15T00:00:00.000,1007,7,9,0.05,491.139
Vendor4,545.71,2022-08-17T10:48:43.000,109,Refund Customer,105,Leprechaun Ltd.,Operating supplies,0.05,8/7/2022 12:00:00 AM,491.139,9,2022-09-15T00:00:00.000,1007,7,9,0.05,491.139
Vendor4,545.71,2022-08-17T11:52:15.000,109,Re-issuing the invoice,105,Leprechaun Ltd.,Operating supplies,0.05,8/7/2022 12:00:00 AM,491.139,9,2022-09-15T00:00:00.000,1007,7,9,0.05,491.139
Vendor3,2422.06,2022-08-18T10:40:49.000,110,Invoice Entry,356,Northwind,Process materials,0.05,8/6/2022 12:00:00 AM,2422.06,9,2022-09-17T00:00:00.000,1010,14,9,0.05,2179.854
Vendor3,2422.06,2022-08-18T12:45:13.000,110,Check Customer Payment,356,Northwind,Process materials,0.05,8/6/2022 12:00:00 AM,2422.06,9,2022-09-17T00:00:00.000,1010,14,9,0.05,2179.854
Vendor3,2422.06,2022-08-18T14:34:32.000,110,Credit Memo Entry,356,Northwind,Process materials,0.05,8/6/2022 12:00:00 AM,2422.06,9,2022-09-17T00:00:00.000,1010,14,9,0.05,2179.854
Vendor3,2422.06,2022-08-18T15:49:34.000,110,Refund Customer,356,Northwind,Process materials,0.05,8/6/2022 12:00:00 AM,2422.06,9,2022-09-17T00:00:00.000,1010,14,9,0.05,2179.854
Vendor3,2422.06,2022-08-18T17:26:32.000,110,Re-issuing the invoice,356,Northwind,Process materials,0.05,8/6/2022 12:00:00 AM,2422.06,9,2022-09-17T00:00:00.000,1010,14,9,0.05,2179.854
Vendor1,894.46,2022-07-15T09:39:43.000,111,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,7/10/2022 12:00:00 AM,805.014,9,2022-08-14T00:00:00.000,1102,14,9,0.05,805.014
Vendor1,894.46,2022-07-15T10:53:37.000,111,Check Customer Payment,356,AdventureWorks Holding,Finished products,0.05,7/10/2022 12:00:00 AM,805.014,9,2022-08-14T00:00:00.000,1102,14,9,0.05,805.014
Vendor1,894.46,2022-07-15T12:00:37.000,111,Credit Memo Entry,356,AdventureWorks Holding,Finished products,0.05,7/10/2022 12:00:00 AM,805.014,9,2022-08-14T00:00:00.000,1102,14,9,0.05,805.014
Vendor1,894.46,2022-07-15T12:59:59.000,111,Refund Customer,356,AdventureWorks Holding,Finished products,0.05,7/10/2022 12:00:00 AM,805.014,9,2022-08-14T00:00:00.000,1102,14,9,0.05,805.014
Vendor1,894.46,2022-07-15T14:29:36.000,111,Re-issuing the invoice,356,AdventureWorks Holding,Finished products,0.05,7/10/2022 12:00:00 AM,805.014,9,2022-08-14T00:00:00.000,1102,14,9,0.05,805.014
Vendor4,459.63,2022-07-20T12:55:39.000,112,Invoice Entry,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-20T13:41:22.000,112,Confirm Payment Received,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-20T14:56:24.000,112,Refund With Standard Voucher,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-20T16:02:34.000,112,Complete the Customer Memo,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-21T09:35:00.000,112,Approve Invoice,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-21T12:32:19.000,112,Credit Memo Creation,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-21T13:12:48.000,112,Fill Credit Memo,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor4,459.63,2022-07-21T14:19:36.000,112,Re-issuing the invoice,356,Leprechaun Ltd.,Finished products,0.05,7/9/2022 12:00:00 AM,413.667,9,2022-08-19T00:00:00.000,1119,7,9,0.05,413.667
Vendor5,1358.24,2022-07-19T09:53:03.000,113,Invoice Entry,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-19T16:42:09.000,113,Confirm Payment Received,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-20T09:12:45.000,113,Refund With Standard Voucher,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-20T17:38:38.000,113,Complete the Customer Memo,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-21T09:03:46.000,113,Approve Invoice,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-21T17:22:03.000,113,Credit Memo Creation,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-22T09:47:15.000,113,Fill Credit Memo,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor5,1358.24,2022-07-22T13:30:40.000,113,Re-issuing the invoice,105,Katingale Union,Finished products,0.05,7/6/2022 12:00:00 AM,1358.24,9,2022-08-18T00:00:00.000,1072,7,9,0.05,1222.416
Vendor4,243.15,2022-08-11T16:12:54.000,114,Invoice Entry,105,Leprechaun Ltd.,Finished products,0.05,8/4/2022 12:00:00 AM,243.15,9,2022-09-10T00:00:00.000,1089,14,9,0.05,218.83499
Vendor4,243.15,2022-08-12T09:23:12.000,114,Check Customer Payment,105,Leprechaun Ltd.,Finished products,0.05,8/4/2022 12:00:00 AM,243.15,9,2022-09-10T00:00:00.000,1089,14,9,0.05,218.83499
Vendor4,243.15,2022-08-12T10:43:03.000,114,Credit Memo Entry,105,Leprechaun Ltd.,Finished products,0.05,8/4/2022 12:00:00 AM,243.15,9,2022-09-10T00:00:00.000,1089,14,9,0.05,218.83499
Vendor4,243.15,2022-08-12T11:50:38.000,114,Refund Customer,105,Leprechaun Ltd.,Finished products,0.05,8/4/2022 12:00:00 AM,243.15,9,2022-09-10T00:00:00.000,1089,14,9,0.05,218.83499
Vendor4,243.15,2022-08-12T13:57:02.000,114,Re-issuing the invoice,105,Leprechaun Ltd.,Finished products,0.05,8/4/2022 12:00:00 AM,243.15,9,2022-09-10T00:00:00.000,1089,14,9,0.05,218.83499
Vendor1,821.12,2022-07-29T13:17:07.000,115,Invoice Entry,356,AdventureWorks Holding,Materials procured externally,0.05,7/20/2022 12:00:00 AM,821.12,9,2022-08-28T00:00:00.000,1106,21,9,0.05,739.008
Vendor1,821.12,2022-07-29T15:27:44.000,115,Check Customer Payment,356,AdventureWorks Holding,Materials procured externally,0.05,7/20/2022 12:00:00 AM,821.12,9,2022-08-28T00:00:00.000,1106,21,9,0.05,739.008
Vendor1,821.12,2022-07-29T16:36:54.000,115,Credit Memo Entry,356,AdventureWorks Holding,Materials procured externally,0.05,7/20/2022 12:00:00 AM,821.12,9,2022-08-28T00:00:00.000,1106,21,9,0.05,739.008
Vendor1,821.12,2022-08-01T09:05:50.000,115,Refund Customer,356,AdventureWorks Holding,Materials procured externally,0.05,7/20/2022 12:00:00 AM,821.12,9,2022-08-28T00:00:00.000,1106,21,9,0.05,739.008
Vendor1,821.12,2022-08-01T11:55:25.000,115,Re-issuing the invoice,356,AdventureWorks Holding,Materials procured externally,0.05,7/20/2022 12:00:00 AM,821.12,9,2022-08-28T00:00:00.000,1106,21,9,0.05,739.008
Vendor2,2495.13,2022-08-02T09:51:27.000,116,Invoice Entry,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-02T11:34:49.000,116,Confirm Payment Received,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-02T13:16:44.000,116,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-02T14:39:10.000,116,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-02T17:44:56.000,116,Approve Invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-03T09:22:32.000,116,Credit Memo Creation,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-03T10:57:51.000,116,Fill Credit Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor2,2495.13,2022-08-03T12:30:14.000,116,Re-issuing the invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2495.13,9,2022-09-01T00:00:00.000,1095,7,9,0.05,2245.617
Vendor1,1056.85,2022-08-11T16:22:54.000,117,Invoice Entry,356,AdventureWorks Holding,Materials procured externally,0.05,8/5/2022 12:00:00 AM,951.165,9,2022-09-10T00:00:00.000,1053,14,9,0.05,951.165
Vendor1,1056.85,2022-08-11T17:59:14.000,117,Check Customer Payment,356,AdventureWorks Holding,Materials procured externally,0.05,8/5/2022 12:00:00 AM,951.165,9,2022-09-10T00:00:00.000,1053,14,9,0.05,951.165
Vendor1,1056.85,2022-08-12T09:54:20.000,117,Credit Memo Entry,356,AdventureWorks Holding,Materials procured externally,0.05,8/5/2022 12:00:00 AM,951.165,9,2022-09-10T00:00:00.000,1053,14,9,0.05,951.165
Vendor1,1056.85,2022-08-12T10:30:53.000,117,Refund Customer,356,AdventureWorks Holding,Materials procured externally,0.05,8/5/2022 12:00:00 AM,951.165,9,2022-09-10T00:00:00.000,1053,14,9,0.05,951.165
Vendor1,1056.85,2022-08-12T11:58:39.000,117,Re-issuing the invoice,356,AdventureWorks Holding,Materials procured externally,0.05,8/5/2022 12:00:00 AM,951.165,9,2022-09-10T00:00:00.000,1053,14,9,0.05,951.165
Vendor2,2070.32,2022-08-01T09:03:48.000,118,Invoice Entry,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-01T10:55:33.000,118,Confirm Payment Received,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-01T12:29:15.000,118,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-01T14:08:35.000,118,Complete the Customer Memo,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-01T16:15:18.000,118,Reject Invoice,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-02T09:43:01.000,118,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-02T10:38:33.000,118,Complete the Customer Memo,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-02T14:02:54.000,118,Approve Invoice,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-03T09:45:32.000,118,Credit Memo Creation,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-03T11:15:25.000,118,Fill Credit Memo,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,2070.32,2022-08-03T12:26:05.000,118,Re-issuing the invoice,356,Contoso Metal,Finished products,0.1,7/19/2022 12:00:00 AM,2070.32,4.5,2022-08-16T00:00:00.000,1115,21,4.5,0.1,1863.288
Vendor2,531.85,2022-07-22T09:13:03.000,119,Invoice Entry,105,Contoso Metal,Finished products,0.05,7/10/2022 12:00:00 AM,531.85,9,2022-08-21T00:00:00.000,1018,21,9,0.05,478.66498
Vendor2,531.85,2022-07-22T17:38:07.000,119,Confirm Payment Received,105,Contoso Metal,Finished products,0.05,7/10/2022 12:00:00 AM,531.85,9,2022-08-21T00:00:00.000,1018,21,9,0.05,478.66498
Vendor2,531.85,2022-07-25T09:01:24.000,119,Refund With Special Voucher,105,Contoso Metal,Finished products,0.05,7/10/2022 12:00:00 AM,531.85,9,2022-08-21T00:00:00.000,1018,21,9,0.05,478.66498
Vendor2,531.85,2022-07-26T09:02:31.000,119,Complete the Customer Memo,105,Contoso Metal,Finished products,0.05,7/10/2022 12:00:00 AM,531.85,9,2022-08-21T00:00:00.000,1018,21,9,0.05,478.66498
Vendor2,531.85,2022-07-26T17:40:05.000,119,Approve Invoice,105,Contoso Metal,Finished products,0.05,7/10/2022 12:00:00 AM,531.85,9,2022-08-21T00:00:00.000,1018,21,9,0.05,478.66498
Vendor2,531.85,2022-07-27T09:50:38.000,119,Credit Memo Creation,105,Contoso Metal,Finished products,0.05,7/10/2022 12:00:00 AM,531.85,9,2022-08-21T00:00:00.000,1018,21,9,0.05,478.66498
